customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,comments,Offers
7105-BENQF,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,No,"Customer 5169, being regular, might require more flexible options for better experience.","Premium Security Package: 3 months free Online Security/Tech Support, Unlimited Phone Plan: 50% discount on an additional line, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
7721-DVEKZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,"Customer 5170, being regular, might require a customized plan for better experience.","Month-to-Month Offer: Free upgrade for switching to a 1-year contract, Low Tenure Retention: 15% discount for 3 months, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Premium Security Package: 3 months free Online Security/Tech Support"
3566-VVORZ,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,No,"Customer 5171 has been a regular user with a short-term plan, paying 45.9 per month.","Premium Security Package: 3 months free Online Security/Tech Support, Unlimited Phone Plan: 50% discount on an additional line, Month-to-Month Offer: Free upgrade for switching to a 1-year contract"
9507-HSMMZ,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,No,"With a total charge of 1149.65, Customer 5172 is a valued regular user on a long-term contract.","Premium Security Package: 3 months free Online Security/Tech Support, Unlimited Phone Plan: 50% discount on an additional line, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
2480-SQIOB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,No,"Despite spending 44.8 monthly, Customer 5173 might look for alternative plans.","Auto-Pay Incentive: $5/month discount for switching to auto-pay, Low Engagement Offer: Free trials for Tech Support/Device Protection, Premium Security Package: 3 months free Online Security/Tech Support, Unlimited Phone Plan: 50% discount on an additional line"
0947-IDHRQ,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.3,526.7,Yes,"Despite spending 80.3 monthly, Customer 5174 might look for alternative plans.","Auto-Pay Incentive: $5/month discount for switching to auto-pay, Premium Security Package: 3 months free Online Security/Tech Support, High Churn Risk: Loyalty bonuses or priority customer support, Month-to-Month Offer: Free upgrade for switching to a 1-year contract"
7813-TKCVO,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,No,"Having spent 393.15, Customer 5175 with a annual contract might expect a a reward.","Premium Security Package: 3 months free Online Security/Tech Support, Unlimited Phone Plan: 50% discount on an additional line, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
0128-MKWSG,Female,0,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147.0,No,Our records indicate Customer 5176 has been paying 45.8 under a short-term contract.,"Month-to-Month Offer: Free upgrade for switching to a 1-year contract, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Long-Term Discount: 10-20% off for a 12-month contract"
3672-YITQD,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,3021.6,Yes,"Customer 5177 is on a short-term contract and has paid 3021.6 so far, making them a frequent user.","Long-Term Discount: 10-20% off for a 12-month contract, Month-to-Month Offer: Free upgrade for switching to a 1-year contract, High Monthly Spender: Cashback or loyalty points, Senior Citizen Discount: 5% off total bills"
4350-ZTLPI,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,No,"Having spent 5718.2, Customer 5178 with a annual contract might expect a a discount.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Premium Security Package: 3 months free Online Security/Tech Support"
9048-JVYVF,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,191.35,Yes,"Customer 5179 pays 69.35 monthly, showing trust in their short-term plan.","Low Engagement Offer: Free trials for Tech Support/Device Protection, Month-to-Month Offer: Free upgrade for switching to a 1-year contract, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Unlimited Phone Plan: 50% discount on an additional line"
0361-HJRDX,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,No,Our records indicate Customer 5180 has been paying 64.35 under a long-term contract.,"High Monthly Spender: Cashback or loyalty points, Senior Citizen Discount: 5% off total bills, Low Engagement Offer: Free trials for Tech Support/Device Protection"
5727-MYATE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,No,"Customer 5181 pays 90.8 monthly, showing trust in their long-term plan.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Family & Dependents Bundle: Discounted additional family lines"
3823-KYNQY,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,No,"Customer 5182 has been a regular user with a annual plan, paying 24.95 per month.","Premium Security Package: 3 months free Online Security/Tech Support, Family & Dependents Bundle: Discounted additional family lines, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
8988-ECPJR,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.6,2718.3,Yes,"Despite spending 79.6 monthly, Customer 5183 might look for additional features.","Family & Dependents Bundle: Discounted additional family lines, Long-Term Discount: 10-20% off for a 12-month contract, Premium Security Package: 3 months free Online Security/Tech Support, Month-to-Month Offer: Free upgrade for switching to a 1-year contract"
7570-WELNY,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No,"Customer 5184 has been a regular user with a long-term plan, paying 84.7 per month.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Premium Security Package: 3 months free Online Security/Tech Support, Streaming Bundle: Free 2-month streaming subscription"
3021-VLNRJ,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,No,"With a annual plan, Customer 5185 has spent 3478.15 and is satisfied.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Unlimited Phone Plan: 50% discount on an additional line"
3776-EKTKM,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.45,36.45,Yes,"Customer 5186, being senior, might require a customized plan for better experience.","Premium Security Package: 3 months free Online Security/Tech Support, Senior Citizen Discount: 5% off total bills, Low Engagement Offer: Free trials for Tech Support/Device Protection, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
2080-CAZNM,Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,No,"Having spent 4133.95, Customer 5187 with a short-term contract might expect a a reward.","Senior Citizen Discount: 5% off total bills, High Monthly Spender: Cashback or loyalty points, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Premium Security Package: 3 months free Online Security/Tech Support"
1028-FFNJK,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,No,"With a short-term plan, Customer 5188 has spent 2917.65 and is neutral.","High Monthly Spender: Cashback or loyalty points, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Month-to-Month Offer: Free upgrade for switching to a 1-year contract, Long-Term Discount: 10-20% off for a 12-month contract"
6907-FLBER,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,No,"Customer 5189 pays 54.3 monthly, showing commitment in their short-term plan.","Low Tenure Retention: 15% discount for 3 months, Low Engagement Offer: Free trials for Tech Support/Device Protection, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Premium Security Package: 3 months free Online Security/Tech Support"
3001-UNBTL,Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,No,"With a short-term plan, Customer 5190 has spent 2964.8 and is satisfied.","Long-Term Discount: 10-20% off for a 12-month contract, Family & Dependents Bundle: Discounted additional family lines, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Premium Security Package: 3 months free Online Security/Tech Support"
5982-PSMKW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,No,"Customer 5191 has 2198.3 in total charges, indicating they loyal.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Family & Dependents Bundle: Discounted additional family lines"
3507-GASNP,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1189.9,No,"Customer 5192 pays 19.95 monthly, showing commitment in their long-term plan.","Premium Security Package: 3 months free Online Security/Tech Support, Unlimited Phone Plan: 50% discount on an additional line, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
7096-ZNBZI,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.45,1914.5,No,"Customer 5193 pays 26.45 monthly, showing ongoing interest in their long-term plan.","Premium Security Package: 3 months free Online Security/Tech Support, High Monthly Spender: Cashback or loyalty points, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
1902-XBTFB,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,2001.5,Yes,"Customer 5194 has 2001.5 in total charges, indicating they looking for better plans.","High Monthly Spender: Cashback or loyalty points, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Unlimited Phone Plan: 50% discount on an additional line, Month-to-Month Offer: Free upgrade for switching to a 1-year contract"
1676-MQAOA,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.1,5336.35,No,"Despite spending 75.1 monthly, Customer 5195 might look for better pricing.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Unlimited Phone Plan: 50% discount on an additional line"
0786-IVLAW,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,No,"Customer 5196 has been a senior user with a annual plan, paying 108.1 per month.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Premium Security Package: 3 months free Online Security/Tech Support, Senior Citizen Discount: 5% off total bills"
7566-DSRLQ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.15,7998.8,No,"With a total charge of 7998.8, Customer 5197 is a valued regular user on a long-term contract.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Premium Security Package: 3 months free Online Security/Tech Support, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
0643-OKLRP,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,3825.85,Yes,"Customer 5198 pays 80.35 monthly, showing commitment in their short-term plan.","Streaming Bundle: Free 2-month streaming subscription, High Monthly Spender: Cashback or loyalty points, Senior Citizen Discount: 5% off total bills, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
7245-JMTTQ,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,"With a total charge of 5703.25, Customer 5199 is a valued regular user on a annual contract.","Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Premium Security Package: 3 months free Online Security/Tech Support, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
6050-IJRHS,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,7397.0,No,"Customer 5200 pays 106.5 monthly, showing commitment in their annual plan.","Auto-Pay Incentive: $5/month discount for switching to auto-pay, Family & Dependents Bundle: Discounted additional family lines, Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points"
6202-JVYEU,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,"Having spent 164.6, Customer 5201 with a annual contract might expect a a better offer.","Premium Security Package: 3 months free Online Security/Tech Support, Unlimited Phone Plan: 50% discount on an additional line, Auto-Pay Incentive: $5/month discount for switching to auto-pay"
8591-TKMZH,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,111.1,6555.2,No,Our records indicate Customer 5202 has been paying 111.1 under a long-term contract.,"Long-Term Discount: 10-20% off for a 12-month contract, High Monthly Spender: Cashback or loyalty points, Auto-Pay Incentive: $5/month discount for switching to auto-pay, Family & Dependents Bundle: Discounted additional family lines"
